product_link,name,detail_cate,large_cate,image,price,discount,sale_quantity,rating_star,rating_quantity,describe,seller,seller_star,seller_reviews_quantity,seller_follow
https://tka.tiki.vn/pixel/pixel?data=dn5UPWNx31P3iBMhb0oCaCF3K1MPc_ntnRcIMNFWHjLEVWK1cQtwVtW-sAu1pSqiKaYc4k6PCrQcYSMtyfJyI8jJ3e8aWBAR75CgxgcEwnB_M38cT7nymKc1PDu8QrNB3ebGC4KkyzQnOVlsIUPINKu-k-_4trw5vCA7hvB_sBb78TQXdLgcVNkXl07rocDAfpUlP5gV6jv0bDxPJFcfCkK43DOUEo2bLyEakROpbuPH7vDOTN-9H_WTeEkqcGwCVTNvW4HIEGfiiabgVx-qjZbIcc834z2rU7KnU6dr-xgN1W_B2D5FmWY4GtncKt6akRD4_VrpwnFRP5IbyXuXKShlu9G1J6rPPaRZFFDu04ndwVsNmj6KmKcd6Mk2pEl812qkPQzzT9ujryJM90eoajwWpzjlOeYycLMZyf-OySPH8wKj2k0BN3yMesB7L7ndur5GUxtFRuN0XXCAN_aHxsSvtBG_zI23iGh1gGjBp5FuRWwy-glVTrCqSoCNpcqB-jrrVdLVYzAux_AYEyjLYUXwzmmVz1yoEqlliueuDveyVa-JYHme3rxgJnvZBwvznyIQLGjjjG06NaxW7BGuWlzn1f3nPdxm9A39CyM9unUnSuTiwuYbDGLtmTuK0SYAAIPkcaeMgLEF2r4gRvI_ed7gYG1PhT4dNNBYctt99XVtUmiU2LydwyW79GtxdLxxipai_hZ3oRTP-LSWmreDGXqpv_50INoBcJFW7d_Qk0SlSD0A8QDqsAkbLNTCDovBuqzsoeG4hGdqDu4FNKhvN6uYhuEI6yoXDYUeXlHvTV34kmNrt-FVaFNJ1k3W_kJZh9uRXC8CcWQ0ujmYq9NMFSzS71aL9Sri-IAT2NKvNxP_xn8bLy2fsP1Z4riDzFr1QL-Eqn0lMY3RIKfpD9EdqFJlJfP-W3L69pBKpOxOFdE_rcXBIqEYm-bDnjwE3vNw-MENAJXmiQl_gLiEv9snlbwXT17bzp4pJeOBhL1ify8VXAE70H1ztDRccOs1YzKUyFz-Cjip7-dOWRUGYPR4DLTfZEjT2QcsFOLp_knZ_X9EhApz9KXmHU6MidNvyWw2b1uN9mxxBJBlkmN5_5SuNgZalSls8EM6f6OHYjDrFUrcIcD01Kq4TkDJlXjf-2qUSO-a6FfZp43UEiz_BA28JF1aNc9m0gZH0Ve_rTgE2ZQIb5ctYOaZZHVxyL5sWb0XT_mbSaCZh-Y9ZmuN0VH9QZ79gyfp7ANDSL6u2Puhr-qFsLkGL0qOd1yUTRKjrkLNgQApdw1m2XsDlG474e7rVEe0m62Gffu9GhbtikZewZKs7J3RfkUXRkivAJMSeNOq9r5NMUnsskkS9F-DeLWqY13j0Z3CnuncZKOM2b0KrYXegLSvbd0gC3pbvqFUVtbW5SDPHsYMpy6fyx-ispzlnWZrUHNg9A0AR3LSqXpGkBsK34Tn0UHGt4dmYDFVpI80nh9VQqNfocSUf99ro-8Icif1yepNZy8NwhGkZzrS9VQNabOvC5nSVCUF1tN06M0hhm45M0zo10Ta&reqid=zq8kpccSjB2EPwPm&type=CLICK&pos=24,Bình Luận Khoa Học Luật Đất Đai 2024,Luật Đất đai,Luật - Văn Bản Luật,https://salt.tikicdn.com/cache/750x750/ts/product/60/3f/ef/d2d5f62b3398373dde213823edb1d5cb.jpg,252000,-0.1,2.0,,,,,,,
https://tka.tiki.vn/pixel/pixel?data=tsv4Fbjgn43jn8Y4m813DNME97QfdajEZpAy9pXEsE_BNUSLoeOfjFobhFeKDsCZNmf0DqgDOKS-5z6mDFOTMJ3sPk2DqSRhNw0B4MHYSTQjYKghKKY_zRc6pNFx3GwBK0CT_rx7B4-9xczleZglWpNWba9SnDBmI-vcok9ZTMQJZcaM-93kRi2a8WpN9UrcRA6HzAdsnTaCGuvhtycj2AYvXx2XL3tz6n2iWIxag1ynVaXqInDeE6EiauzuwcrMej0pvLNmamTS_PDBRAgkNSNTh52QP2XIrsyox9--vcqRlh83uPgxi5yuMPZvPp1b0tW3aO5fbQJB0TltBjNKcrLb8XPmk5tJWxQhNq_EHccu7wnw5AvLPVuG6ugN0CxmoMo2SaUglSnGoBr4dTJiHeYpc9cKzWs3DYSLl167VOG8moLV3x8DuXp6PMWeqMRnqORDK-G0qWreUEErmXQBgQAXmyxuRUf-Qznyk4xHhxyHeew0wXY4HsJv-ZVw-A4I-ZBISibtm6z8dKaZDarn04-bhUjOWLAvGUmvo_D-hr1Ksu8gXhR3oThecZX_-Wyuv4Snw5he4f7pVDgQfd6mzKlLOl5uvqa2JYSfF-LarkRuLVUIKOTvyHZh9RhfEYzticKGSpKAYUeK6ldgD3x5YAuJ-EM5mGG1teyFpHtn3PRMBtvhB0SnSu8cWu1nvPKHl1ly9w3gy7s3CHiltTXgSGNdeOVB-ePQEmrDATva-7feiKQhq7daIH-hlWlY2TRs3jOQ-mWCrWWRnSoSyg9yn9mEWoqFMTF-2Mwy-gPFrZiGsMdwBQlM5uPH3QFMLb32VNkULsBrxyui3kTkoB1Xwx8bLRjAmSJQPs_iPlOsCEsre-QL1Qg4RqqNOaP-SaXjtV7vNlTlznFsVD4BlWXjAcES65-6GPXnDVrOPQgiuk-2K8--NAV5YQRLwgAmZXXOD-ND7Xt7JrMgDi60qG5HIvwsTyFWY2JPYvCXh_ueRXCyEzETZajOvnjzdl3p2hOHaxCpbfpXXrFPtxtAYHuoPV6ovukAV9A6rE-AMg47BYhY4v5FveUL3cKecxe6TdjXtrRm1VuSe4KHjCjcT0haTW-Ya2D_yXINpjR_D1NEjLs3S3y8NzCX2LltkCcGatQzqfVGmf7ZMphavh0Zl_fSLDM43EV-vduDdzasrgV41e1KwfSEDxopHy9kiCgclFVzjNCDJOGw-Xyv6SckTnb9l6YZTG_QIW-nlYAfMHrqdcHLRP5ZiJrXpl9i_IasaGUQTZ2mDq0vINbj33gOKPZVaDVPwg3Aj0zrodrB8kx-wCxEPpt2N7yxT7Y8LnIWY9H8KqFuZOOF9IGipw4PN9VNgyAyzd8tzRENWbOZDZE2ZUxE9eG4ijiM9GxBOJgyUZv5f_qSrULExYw1Q1-nc2Qyd87p_dsKVxlUOeRsTuMDtVgmmLdeknQiVmYtnMtTuvgvDdIBe7gVAe96ceqNkMo_yBx06ACdNG9VIMwDBjQp5bs812U0hCWJyGAjzc60i0HT-Rc&reqid=zq8kpccSjB2EPwPm&type=CLICK&pos=25,Trường Mỹ Thuật Đông Dương Lịch Sử Và Nghệ Thuật,Mỹ thuật - Kiến trúc Việt Nam,Mỹ Thuật - Kiến Trúc,https://salt.tikicdn.com/cache/750x750/ts/product/9c/8f/8b/68fc6290ffcb9a22d379e9b362d28cb1.jpg,519000,-0.35,91.0,5.0,7.0,,,,,
https://tiki.vn/bi-quyet-tim-kiem-mat-bang-kinh-doanh-den-sahara-mo-quan-tra-da-bo-sach-khoi-nghiep-ban-le-p175845415.html?spid=175845416,Pre-order (Dự kiện có hàng 22/10/2024) Bí Quyết Tìm Kiếm Mặt Bằng Kinh Doanh - Đến Sahara Mở Quán Trà Đá - Bộ Sách Khởi Nghiệp Bán Lẻ,Sách kỹ năng làm việc,Sách kinh tế,https://salt.tikicdn.com/cache/750x750/ts/product/47/5b/2f/2cbf5698accf879dafa48932cbb58b70.png,160550,-0.19,2.0,5.0,168.0,,,,,
https://tiki.vn/con-duong-chang-may-ai-di-p274363543.html?spid=274363544,Con Đường Chẳng Mấy Ai Đi,Sách tư duy - Kỹ năng sống,Sách kỹ năng sống,https://salt.tikicdn.com/cache/750x750/ts/product/d4/f6/43/8469d61f7c9a88c07936f8aff14ace7c.jpg,116000,-0.3,1.0,5.0,92.0,,,,,
https://tiki.vn/nha-gia-kim-tai-ban-2020-p52789367.html?spid=52789368,Nhà Giả Kim (Tái Bản 2020),Tác Phẩm Kinh Điển Nước Ngoài,Tác phẩm kinh điển,https://salt.tikicdn.com/cache/750x750/ts/product/45/3b/fc/aa81d0a534b45706ae1eee1e344e80d9.jpg,63200,-0.2,35.0,5.0,5943.0,,,,,
https://tiki.vn/cay-cam-ngot-cua-toi-p74021317.html?spid=74021318,Cây Cam Ngọt Của Tôi,Tiểu Thuyết Phương Tây,Tiểu Thuyết,https://salt.tikicdn.com/cache/750x750/ts/product/5e/18/24/2a6154ba08df6ce6161c13f4303fa19e.jpg,81100,-0.25,74.0,5.0,13366.0,,,,,
https://tiki.vn/yeu-nhung-dieu-khong-hoan-hao-p3954355.html?spid=3955615,Yêu Những Điều Không Hoàn Hảo,Truyện ngắn - Tản văn - Tạp Văn Việt Nam,Truyện ngắn - Tản văn - Tạp Văn,https://salt.tikicdn.com/cache/750x750/ts/product/20/79/b3/8b1139ce30144b41473b199c19001942.jpg,109000,-0.22,40.0,5.0,3981.0,,,,,
https://tiki.vn/khong-diet-khong-sinh-dung-so-hai-tb5-p187827003.html?spid=187827005,Không Diệt Không Sinh Đừng Sợ Hãi (TB5),Sách tư duy - Kỹ năng sống,Sách kỹ năng sống,https://salt.tikicdn.com/cache/750x750/ts/product/e0/15/3d/37a4ab0ab9169654f9b8ea56ca72f013.jpg,82600,-0.25,28.0,5.0,1819.0,,,,,
https://tiki.vn/dieu-ky-dieu-cua-tiem-tap-hoa-namiya-tai-ban-p3304875.html?spid=3304877,Điều Kỳ Diệu Của Tiệm Tạp Hóa NAMIYA (Tái Bản),Truyện ngắn - Tản văn - Tạp Văn Nước Ngoài,Truyện ngắn - Tản văn - Tạp Văn,https://salt.tikicdn.com/cache/750x750/ts/product/dd/49/7f/ab94b8b2e35c49fc38b063fae4e8266a.jpg,84000,-0.2,33.0,5.0,4744.0,,,,,
https://tiki.vn/sach-tu-duy-nguoc-dich-chuyen-the-gioi-p57815506.html?spid=57815507,Sách Tư Duy Ngược Dịch Chuyển Thế Giới,Sách tư duy - Kỹ năng sống,Sách kỹ năng sống,https://salt.tikicdn.com/cache/750x750/ts/product/3c/6d/75/45dbffab3a67de798a132d43e80b833e.jpg,134000,-0.25,3.0,4.8,374.0,,,,,
https://tiki.vn/giai-thich-ngu-phap-tieng-anh-voi-bai-tap-va-dap-an-tai-ban-p157432544.html?spid=157432545,Giải Thích Ngữ Pháp Tiếng Anh (Với Bài Tập Và Đáp Án) (Tái Bản),Ngữ pháp Tiếng Anh,Sách Học Tiếng Anh,https://salt.tikicdn.com/cache/750x750/ts/product/07/b1/f6/73caba0aa14e81a9cee6acf16526b95f.jpg,154000,-0.3,11.0,5.0,1532.0,,,,,
https://tiki.vn/giai-cuu-mot-doi-hoc-tieng-anh-cua-ban-tac-gia-thay-thang-pham-quyen-sach-ve-phuong-phap-hoc-tieng-anh-giao-tiep-giup-ban-loai-tru-cai-sai-lam-theo-cai-dung-de-gioi-tieng-anh-giao-tiep-mot-lan-cho-mai-mai-p275905229.html?spid=275905230,"Giải Cứu Một Đời Học Tiếng Anh Của Bạn - Tác giả: Thầy Thắng Phạm - Quyển sách về Phương pháp học Tiếng Anh Giao Tiếp giúp bạn loại trừ cái sai, làm theo cái đúng để giỏi tiếng Anh giao tiếp một lần cho mãi mãi!",Tiếng Anh giao tiếp,Sách Học Tiếng Anh,https://salt.tikicdn.com/cache/750x750/ts/product/56/87/51/2e8af25b9a1f6f5787ddc0c41b65ed4a.png,249000,,408.0,5.0,14.0,,,,,
https://tiki.vn/25-do-am-p275613236.html?spid=275613239,25 Độ Âm,Tiểu Thuyết Phương Đông,Tiểu Thuyết,https://salt.tikicdn.com/cache/750x750/ts/product/a0/9d/60/ec3c32d6710a214b53d7bf3c74c9eea0.jpg,112000,-0.29,365.0,4.8,38.0,,,,,
https://tiki.vn/bo-truyen-tranh-dau-an-hoang-gia-p275925573.html?spid=275925640,Bộ Truyện Tranh Dấu Ấn Hoàng Gia [ Nữ Hoàng Ai Cập ],"Truyện Tranh, Manga, Comic",Sách tiếng Việt,https://salt.tikicdn.com/cache/750x750/ts/product/83/61/c1/b38442f882e93d3d30d7b441e733f855.jpg,141000,-0.06,324.0,5.0,41.0,,,,,
https://tiki.vn/chien-binh-cau-vong-tai-ban-2020-p52788072.html?spid=52788073,Chiến Binh Cầu Vồng (Tái Bản 2020),Tiểu Thuyết Phương Tây,Tiểu Thuyết,https://salt.tikicdn.com/cache/750x750/ts/product/a1/ef/4f/0b39e40dca3827604c8bc4e867cc9423.jpg,73030,-0.33,22.0,4.8,3427.0,,,,,
https://tiki.vn/sach-di-tim-le-song-tai-ban-p13419678.html?spid=13419679,Sách Đi Tìm Lẽ Sống (Tái Bản ),Sách tư duy - Kỹ năng sống,Sách kỹ năng sống,https://salt.tikicdn.com/cache/750x750/ts/product/80/14/8b/61fb657f347d14d9d7bf6fe901001a8e.jpg,66100,-0.25,22.0,4.8,2431.0,,,,,
https://tiki.vn/ban-dang-nghich-gi-voi-doi-minh-tai-ban-2022-p186265449.html?spid=186265450,Bạn Đang Nghịch Gì Với Đời Mình? (Tái Bản 2022),Sách tư duy - Kỹ năng sống,Sách kỹ năng sống,https://salt.tikicdn.com/cache/750x750/ts/product/1f/df/82/e5bccb90983436fbe9d39171c9e220b6.jpg,82700,-0.33,757.0,5.0,26.0,,,,,
https://tiki.vn/manifest-7-buoc-de-thay-doi-cuoc-doi-ban-mai-mai-p272449818.html?spid=272449819,MANIFEST – 7 Bước Để Thay Đổi Cuộc Đời Bạn Mãi Mãi,Sách tư duy - Kỹ năng sống,Sách kỹ năng sống,https://salt.tikicdn.com/cache/750x750/ts/product/19/eb/43/be942cf5f052a040395a0b0dd534d08b.jpg,58100,-0.35,1.0,5.0,83.0,,,,,
https://tiki.vn/nguoi-dan-ong-mang-ten-ove-tai-ban-2022-p202879294.html?spid=202879295,Người Đàn Ông Mang Tên Ove (Tái Bản 2022),Truyện ngắn - Tản văn - Tạp Văn Nước Ngoài,Truyện ngắn - Tản văn - Tạp Văn,https://salt.tikicdn.com/cache/750x750/ts/product/06/6e/ae/9bcc2a16b8726403b2870ef2e3eeee30.jpg,132000,-0.18,2.0,5.0,210.0,,,,,
https://tiki.vn/tu-duy-nhanh-va-cham-tai-ban-p214186189.html?spid=214186190,Tư Duy Nhanh Và Chậm (Tái Bản),Bài học kinh doanh,Sách kinh tế,https://salt.tikicdn.com/cache/750x750/ts/product/61/76/af/539c898761023d4113cfbea439cb22d7.jpg,175000,-0.35,2.0,4.7,160.0,,,,,
https://tiki.vn/vung-dat-quy-tha-ma-bat-p247858753.html?spid=247858754,Vùng Đất Quỷ Tha Ma Bắt,Truyện Giả tưởng - Huyền Bí - Phiêu Lưu,Sách văn học,https://salt.tikicdn.com/cache/750x750/ts/product/5d/f3/e0/178f1934358affe599cb0aba33a8324a.jpg,132000,-0.21,2.0,5.0,199.0,,,,,
https://tiki.vn/nguoi-ba-tai-gioi-vung-saga-p95289208.html?spid=95289212,Người Bà Tài Giỏi Vùng Saga,Truyện ngắn - Tản văn - Tạp Văn Nước Ngoài,Truyện ngắn - Tản văn - Tạp Văn,https://salt.tikicdn.com/cache/750x750/ts/product/7d/09/b8/8f02cdbc986a5b1efe1fcfdbab15374d.jpg,96000,-0.25,3.0,5.0,444.0,,,,,
https://tiki.vn/tam-ly-hoc-ve-tien-p273819808.html?spid=75953558,Tâm Lý Học Về Tiền,Tài chính cá nhân,Sách tài chính,https://salt.tikicdn.com/cache/750x750/ts/product/83/23/b7/14a42ae4f66c9b8b298aaef4b9671442.jpg,140000,-0.26,26.0,4.8,3619.0,,,,,
https://tiki.vn/luat-tam-thuc-vu-tru-nhat-nguyen-luan-p274649745.html?spid=274650071,Luật Tâm Thức – Vũ Trụ Nhất Nguyên Luận,Lĩnh vực khác,Sách Kiến Thức Tổng Hợp,https://salt.tikicdn.com/cache/750x750/ts/product/94/d0/77/000aa2ae7e99a036b29ba4cbc216d96e.jpg,216000,-0.25,1.0,4.7,83.0,,,,,
https://tiki.vn/dung-viec-p271380890.html?spid=271380893,Đúng Việc,Sách tư duy - Kỹ năng sống,Sách kỹ năng sống,https://salt.tikicdn.com/cache/750x750/ts/product/56/34/6c/8bf2ad92c5580772ad79e640497898f9.jpg,91300,-0.27,15.0,5.0,895.0,,,,,
https://tiki.vn/nong-gian-la-ban-nang-tinh-lang-la-ban-linh-p26114399.html?spid=26114400,"Nóng Giận Là Bản Năng , Tĩnh Lặng Là Bản Lĩnh",Sách tư duy - Kỹ năng sống,Sách kỹ năng sống,https://salt.tikicdn.com/cache/750x750/ts/product/45/15/af/39ce2f3f2da7c6f7360ca6f527ff07a3.png,65000,-0.27,74.0,4.8,7225.0,,,,,
https://tiki.vn/series-cac-tap-attack-on-titan-p274031576.html?spid=276058564,Series các tập ATTACK ON TITAN,"Truyện Tranh, Manga, Comic",Sách tiếng Việt,https://salt.tikicdn.com/cache/750x750/ts/product/55/cc/f0/17b2aacfe20897e7a2183c7f693b5145.jpg,41200,,613.0,5.0,21.0,,,,,
https://tiki.vn/thu-cho-em-p274546151.html?spid=274546152,Thư cho em,Lĩnh vực khác,Sách Kiến Thức Tổng Hợp,,110000,-0.21,1.0,5.0,110.0,,,,,
https://tiki.vn/nguoi-dua-dieu-tai-ban-2018-p4780917.html?spid=4781791,Người Đua Diều (Tái Bản 2018),Tiểu Thuyết Phương Đông,Tiểu Thuyết,https://salt.tikicdn.com/cache/750x750/ts/product/05/e1/5d/3e64a6f743bc5e0dcad906c58357a158.jpg,104000,-0.19,21.0,4.8,2630.0,,,,,
https://tiki.vn/sach-nghi-giau-va-lam-giau-bia-mem-p54266567.html?spid=54266568,Sách Nghĩ Giàu Và Làm Giàu (Bìa Mềm),Bài học kinh doanh,Sách kinh tế,https://salt.tikicdn.com/cache/750x750/ts/product/99/10/67/aa71f851071fc05bec537bec76dc4234.jpg,84300,-0.23,13.0,5.0,1800.0,,,,,
https://tka.tiki.vn/pixel/pixel?data=ncYHNyonJCdURQpL2u4Lmb3N-OHdWOem4YyVcAhxuVZDGy5-dlIdUf9OIkQX-GwU9Dn7CTeJb8OOqd4WituMgWPZ4azfrMnGu8Z-8Tb7GdgD2vY8nmvNEBZBMGaegJ1m7mlALH3So12ofcmcc1ACruJlCv2DI6Nix8mAVm4ozgeuXDJFpAurhG7UOHNfhB3see4BuyqNZexCGPJDmo2uALk0M9AGxyLso5xtaJHZ93qLuU1LTArRL_nW_8aYN4eqHBRmqcTMj4zQqdBuNFDPMkIRs_Z3AOYPOHiUmQVuMXJs9pgqYNawd1fc-FQslkPM7lfxxqGQ9UBsMz3uD_j3t-prjKYGoJDNPHRD88xdTMV1yixccYQLECTZyDW3-yXKMLXF4OMLFEmq79LDhmKngXs4zs0HuJSOYzEw6FLevKNutPZ4xUGJ3gLv3k5MiiYAXz8uuHVT9jJuTLU1wOU-0zuZ4BPsNPxbayLFtByWTxrF0a1OtHkkFt3aY-ZevdHK3ZBoCJsgnL51z8TzLlrmt40Sd6QtGRCX5WNe4wbVrn_gP_9a91bxWKUX9dxrBvYrzi_ue6tE6LHdZvd2x6lbXGt4i85uSvjDjb2Fn4dQ2MdTKvdThFQzE4gsdIfocPA5xbn1--dKq7nCW7Ep4FkqlgqJfJuIg2jb-Np6USehQ084IBopmfub58y64A-KZoZwx9ziv1yWa92_EkjlTML-eHEAa_ARwGcHv07g3Ao02vwX3YTpSAKtw2KEBpRUcVsal401v-CM_d--236Mf-tOwgDFgC3QlTyFt3cUHM_8LJ953DAgbr07mJ-Pe7NLzzG60dhIAaFWjQsl4C3TL6N20j5FvBoC0qw_gyX8KQY6WA295dLTEv2_giQHAiIlFgtNDFVudzOTMsxRGgOKM9VE1STgkO6_VpklMXoJsDfXVZwJ6kJDfejRchvZ1r6YCBfiTxLDS6nWwFZcXvuJvjaD4QEcP6p-PHTpIOVCXxPBEFM9X_9TUFmUAd_MseC6pXMlpI9VrakB1Ycz-yjnTj3ZnuFJj-72gZKObvAB2t2GtQu6miGn8Xl5Y2c3MF54NBKBXy72MqMPX1i6yLDonO1fYXY8aV5spdWykldLaeyztdQvi0aV7_CiSt8Cnjn13EMxSMIwAtkz0PAoLN7cwsHXJoioiP8P7XwQEctNo3tGCyzx1Khz-0-jPFblQrYKM52lLRELDp39-XCp_EW-MHHNqHmoRHtV6su0cTYN6uBTACo9cYZxDN62fvV9WreQz3iDmZ4NG0pnVj9l2oMpK-MC_1K92lAUXw-cm3b54NKww7zD4I7uHofoj6A-JU3s2VYuVsFR-_IZ6G0J1POfGGjw9uHBZvHo0Bl3gPuwAIUFBn5Q_wkW27WrNfeW1I2coExzzzezESKXhYpdzVBreq4aFDbQPSA6V2CbTpkCF2aaX0ABec9cJ3Ze5ap0ADYtoIbYlOeltA4pA4hiCT20brfJijFKdy18w-wHAaX2Z2J-qgPMCF9sydu2eTG2rL9Zcz7SsDi9_KypxumWc5SVNF0XI-fbVHM5tWcclnxSmqu2Hvsd6pJEISLb-8Xn5gxdt7K-lM2UJAmwMWRrGjG-oKEIN0gxoJQwiGXUHes&reqid=gB5KBS55nHTYevz6&type=CLICK&pos=41,Dẫn Dắt Một Bầy Sói Hay Chăn Một Đàn Cừu,"Sách quản trị, lãnh đạo",Sách kinh tế,https://salt.tikicdn.com/cache/750x750/ts/product/f5/66/66/6675e1bd7020ba9658876a87ebe60001.png,137000,-0.3,391.0,5.0,12.0,,,,,
